id,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
16486,2020-05-14,WY,701,529.0,172.0,13,7.0,7,7.0,0.0,0,0.0,05/15/2020 04:11:22 PM,Agree,Agree
16487,2021-01-11,MT,86653,86653.0,0.0,329,0.0,1057,1057.0,0.0,1,0.0,01/12/2021 02:48:35 PM,Agree,Agree
16488,2020-08-31,VT,1629,,,5,0.0,58,,,0,0.0,09/01/2020 02:09:34 PM,Not agree,Not agree
16489,2020-09-10,LA,156354,,,464,0.0,5161,4991.0,170.0,21,0.0,09/11/2020 01:51:03 PM,Not agree,Agree
16490,2020-11-30,WI,411730,387235.0,24495.0,2676,142.0,3494,3313.0,181.0,7,1.0,12/01/2020 03:26:07 PM,Agree,Agree
16491,2020-05-01,MT,453,453.0,0.0,0,0.0,16,16.0,0.0,0,0.0,05/02/2020 03:47:19 PM,Agree,Agree
16492,2021-03-03,MN,486434,,,779,146.0,6575,6235.0,340.0,17,1.0,03/04/2021 03:08:33 PM,,Agree
16493,2020-08-18,IN,81847,,,841,0.0,3165,2954.0,211.0,30,2.0,08/19/2020 02:23:51 PM,Not agree,Agree
16494,2021-03-22,NJ,869037,767583.0,101454.0,3151,558.0,24181,21666.0,2515.0,7,0.0,03/23/2021 02:05:18 PM,Agree,Agree
16495,2020-12-26,NC,513930,472488.0,41442.0,5371,363.0,6526,6154.0,372.0,2,0.0,12/27/2020 02:44:47 PM,Agree,Agree
16496,2020-02-07,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
16497,2020-11-06,KY,117505,98138.0,19367.0,2228,514.0,1544,1520.0,24.0,10,1.0,11/07/2020 02:45:17 PM,Agree,Agree
16498,2020-02-23,AZ,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16499,2020-06-08,ID,3189,2888.0,301.0,50,2.0,83,63.0,20.0,0,0.0,06/09/2020 04:49:08 PM,Agree,Agree
16500,2020-12-15,NE,150861,,,1517,0.0,1438,,,20,0.0,12/16/2020 02:28:57 PM,Not agree,Not agree
16501,2021-01-15,AZ,658186,621777.0,36409.0,9146,671.0,11040,9931.0,1109.0,185,32.0,01/16/2021 02:46:10 PM,Agree,Agree
16502,2020-11-25,OR,68503,66783.0,1720.0,1170,0.0,867,852.0,15.0,20,0.0,11/26/2020 02:44:21 PM,Agree,Agree
16503,2020-03-02,FSM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16504,2021-04-19,NE,217108,,,495,0.0,2222,,,7,0.0,04/20/2021 02:59:01 PM,Not agree,Not agree
16505,2020-12-23,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/24/2020 02:31:20 PM,Agree,Agree
16506,2020-05-01,WI,7314,7314.0,0.0,460,0.0,327,327.0,0.0,11,0.0,05/02/2020 03:47:19 PM,Agree,Agree
16507,2020-05-04,SC,6817,6817.0,0.0,121,0.0,300,,,10,0.0,04/21/2021 01:23:00 PM,Agree,Not agree
16508,2020-07-19,AL,67011,65865.0,1146.0,1777,92.0,1287,1254.0,33.0,1,0.0,07/20/2020 02:35:44 PM,Agree,Agree
16509,2021-04-07,WI,641642,581797.0,59845.0,938,211.0,7356,6653.0,703.0,7,2.0,04/08/2021 01:46:50 PM,Agree,Agree
16510,2021-01-12,MI,570150,525612.0,44538.0,2468,474.0,14296,13501.0,795.0,104,4.0,01/13/2021 02:44:58 PM,Agree,Agree
16511,2020-02-02,WA,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
16512,2020-05-02,ME,1152,1152.0,0.0,29,0.0,56,56.0,0.0,1,0.0,05/03/2020 03:36:03 PM,Agree,Agree
16513,2020-03-31,NJ,18696,,,2060,,267,,,69,,03/30/2020 04:22:39 PM,Agree,Agree
16514,2020-10-25,AZ,238163,232701.0,5462.0,1391,45.0,5874,5586.0,288.0,5,0.0,10/26/2020 01:41:41 PM,Agree,Agree
16515,2020-03-04,LA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
16516,2020-08-10,WA,63647,,,575,0.0,1697,,,9,0.0,08/11/2020 02:16:27 PM,,
16517,2021-01-20,NJ,641140,576720.0,64420.0,5438,1024.0,20664,18543.0,2121.0,152,30.0,01/21/2021 02:44:32 PM,Agree,Agree
16518,2020-04-03,WI,1916,,,186,,37,,,6,,04/03/2020 04:22:39 PM,Agree,Agree
16519,2020-10-19,MD,136744,,,590,0.0,4050,3904.0,146.0,9,0.0,10/20/2020 02:59:27 PM,,Agree
16520,2021-03-16,MD,395633,,,917,0.0,8099,7915.0,184.0,19,0.0,03/17/2021 02:24:24 PM,,Agree
16521,2020-12-22,ND,90723,88128.0,2595.0,270,89.0,1243,,,5,0.0,12/23/2020 02:36:58 PM,Agree,Not agree
16522,2020-08-23,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,08/24/2020 01:54:34 PM,Agree,Agree
16523,2021-02-22,NH,73665,,,252,84.0,1154,,,0,0.0,02/23/2021 02:51:13 PM,Not agree,Not agree
16524,2020-03-15,NV,16,,,5,,0,,,0,,03/26/2020 04:22:39 PM,,
16525,2020-08-14,MO,70777,,,1156,16.0,1335,,,10,0.0,08/16/2020 12:00:00 AM,Not agree,Not agree
16526,2020-10-05,DE,21363,20287.0,1076.0,0,0.0,645,565.0,80.0,0,0.0,10/06/2020 01:33:58 PM,Agree,Agree
16527,2020-03-08,DE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16528,2020-03-22,IN,201,,,75,,6,,,2,,03/26/2020 04:22:39 PM,Not agree,Agree
16529,2021-01-03,WY,44875,38440.0,6435.0,302,25.0,438,438.0,0.0,0,0.0,01/04/2021 02:55:45 PM,Agree,Agree
16530,2021-02-24,DC,39943,,,99,0.0,1001,,,3,0.0,02/25/2021 02:54:32 PM,,
16531,2021-03-17,MO,560975,,,549,215.0,8364,,,6,0.0,03/19/2021 12:00:00 AM,Not agree,Not agree
16532,2020-05-12,CT,34333,32461.0,1872.0,568,62.0,3041,2327.0,714.0,33,0.0,05/13/2020 03:26:08 PM,Agree,Agree
16533,2020-08-31,MT,7493,7493.0,0.0,153,0.0,105,105.0,0.0,1,0.0,09/01/2020 02:09:34 PM,Agree,Agree
16534,2020-09-14,NE,38642,,,454,0.0,435,,,1,0.0,09/15/2020 02:03:59 PM,Not agree,Not agree
16535,2020-07-08,CA,289468,,,11694,0.0,6562,,,74,0.0,07/09/2020 03:14:15 PM,Not agree,Not agree
16536,2021-01-09,ID,149235,122736.0,26499.0,977,195.0,1528,1349.0,179.0,5,0.0,01/10/2021 04:10:55 PM,Agree,Agree
16537,2020-10-31,LA,186649,,,0,0.0,5919,5705.0,214.0,0,0.0,11/01/2020 03:03:08 PM,Not agree,Agree
16538,2020-09-29,KY,67856,59544.0,8312.0,917,261.0,1170,1159.0,11.0,8,0.0,09/30/2020 02:17:41 PM,Agree,Agree
16539,2020-11-30,IL,726304,726304.0,0.0,6190,0.0,12985,12278.0,707.0,103,18.0,12/01/2020 03:26:07 PM,Agree,Agree
16540,2020-11-22,OR,65170,63450.0,1720.0,1502,0.0,820,805.0,15.0,1,0.0,11/23/2020 03:04:35 PM,Agree,Agree
16541,2020-12-24,ME,21226,18258.0,2968.0,0,0.0,317,312.0,5.0,-1,0.0,12/25/2020 02:25:34 PM,Agree,Agree
16542,2020-09-19,DE,19449,18429.0,1020.0,0,0.0,621,548.0,73.0,0,0.0,09/20/2020 01:53:10 PM,Agree,Agree
16543,2020-11-08,WY,17310,14691.0,2619.0,713,67.0,114,114.0,0.0,9,0.0,11/09/2020 02:38:54 PM,Agree,Agree
16544,2021-01-29,MN,459747,,,1114,147.0,6236,5921.0,315.0,28,3.0,01/30/2021 02:43:11 PM,,Agree
16545,2020-02-09,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16546,2020-04-14,ID,1486,,,0,,39,,,6,,04/13/2020 04:22:39 PM,Agree,Agree
16547,2020-11-13,VI,1434,,,8,0.0,23,,,0,0.0,11/14/2020 02:44:40 PM,,
16548,2021-04-19,IL,1304200,1304200.0,0.0,1959,0.0,23976,21685.0,2291.0,21,-1.0,04/20/2021 02:59:01 PM,Agree,Agree
16549,2020-10-12,MT,19125,19125.0,0.0,423,0.0,212,212.0,0.0,2,0.0,10/13/2020 01:29:38 PM,Agree,Agree
16550,2020-02-04,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16551,2020-07-23,IL,168100,166925.0,1175.0,1624,0.0,7560,7367.0,193.0,20,0.0,07/24/2020 02:18:40 PM,Agree,Agree
16552,2020-10-30,MI,193388,174388.0,19000.0,3345,177.0,7665,7309.0,356.0,12,1.0,10/31/2020 01:30:31 PM,Agree,Agree
16553,2021-02-10,NV,285795,,,659,0.0,4582,,,23,0.0,02/11/2021 02:50:55 PM,,
16554,2020-07-08,NE,20425,,,224,0.0,282,,,0,0.0,07/09/2020 03:14:15 PM,Not agree,Not agree
16555,2020-10-26,NH,10397,,,69,17.0,475,,,2,2.0,10/27/2020 01:47:53 PM,Not agree,Not agree
16556,2021-03-26,ID,179204,144114.0,35090.0,317,75.0,1954,1705.0,249.0,0,0.0,03/27/2021 02:01:18 PM,Agree,Agree
16557,2020-11-03,CA,934672,,,4044,0.0,17686,,,14,0.0,11/04/2020 03:03:00 PM,Not agree,Not agree
16558,2020-05-19,MO,11783,,,178,0.0,616,,,11,0.0,05/21/2020 12:00:00 AM,Not agree,Not agree
16559,2020-12-24,SC,295790,268351.0,27439.0,4583,1231.0,5313,,,48,11.0,04/21/2021 01:23:00 PM,Agree,Not agree
16560,2021-02-17,IN,651453,,,923,0.0,12250,11825.0,425.0,19,-1.0,02/18/2021 02:43:57 PM,Not agree,Agree
16561,2020-10-08,SC,155395,148944.0,6451.0,961,116.0,3611,,,23,1.0,04/21/2021 01:23:00 PM,Agree,Not agree
16562,2020-08-27,NH,7194,,,35,0.0,431,,,1,0.0,08/28/2020 01:43:49 PM,Not agree,Not agree
16563,2021-04-20,GU,7897,,,13,7.0,136,,,0,0.0,04/21/2021 02:12:05 PM,Not agree,Not agree
16564,2021-01-08,DE,64475,61684.0,2791.0,1526,116.0,969,866.0,103.0,20,0.0,01/09/2021 03:26:08 PM,Agree,Agree
16565,2020-07-06,MD,70396,,,492,0.0,3266,3140.0,126.0,20,1.0,07/07/2020 02:58:02 PM,,Agree
16566,2020-07-07,MT,1371,1371.0,0.0,122,0.0,23,23.0,0.0,0,0.0,07/08/2020 02:12:08 PM,Agree,Agree
16567,2020-06-09,IN,38033,,,410,0.0,2339,2158.0,181.0,23,0.0,06/10/2020 08:56:25 PM,Not agree,Agree
16568,2020-12-02,VI,1589,,,39,0.0,23,,,0,0.0,12/03/2020 03:21:08 PM,,
16569,2020-07-08,MN,40136,,,1003,0.0,1528,1490.0,38.0,14,1.0,07/09/2020 03:14:15 PM,,Agree
16570,2021-01-15,DC,33140,,,320,0.0,842,,,0,0.0,01/16/2021 02:46:10 PM,,
16571,2020-03-19,VA,114,,,20,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16572,2020-07-25,WI,51715,47870.0,3845.0,988,35.0,898,891.0,7.0,13,0.0,07/26/2020 03:17:16 PM,Agree,Agree
16573,2021-04-03,MD,417329,,,2944,0.0,8350,8165.0,185.0,31,0.0,04/04/2021 01:43:43 PM,,Agree
16574,2020-07-23,VA,82364,79253.0,3111.0,1127,56.0,2067,1964.0,103.0,13,0.0,07/24/2020 02:18:40 PM,Agree,Agree
16575,2021-04-05,ND,103974,97127.0,6847.0,260,185.0,1468,,,2,0.0,04/06/2021 01:43:58 PM,Agree,Not agree
16576,2020-05-15,IL,90369,90369.0,0.0,2432,0.0,4058,4058.0,0.0,130,0.0,05/16/2020 03:46:44 PM,Agree,Agree
16577,2021-01-08,CT,205994,193991.0,12003.0,3236,12.0,6324,5127.0,1197.0,37,6.0,01/09/2021 03:26:08 PM,Agree,Agree
16578,2021-04-25,IN,714786,,,827,0.0,13274,12864.0,410.0,3,0.0,04/26/2021 01:45:41 PM,Not agree,Agree
16579,2021-01-16,MN,445047,,,1485,152.0,5955,5673.0,282.0,37,1.0,01/17/2021 03:43:14 PM,,Agree
16580,2020-11-24,RI,52534,,,950,0.0,1368,,,12,0.0,11/25/2020 02:53:15 PM,Not agree,
16581,2020-09-19,SC,140717,136034.0,4683.0,952,86.0,3303,,,23,2.0,04/21/2021 01:23:00 PM,Agree,Not agree
16582,2020-06-20,MS,20641,20500.0,141.0,0,0.0,938,922.0,16.0,0,0.0,06/21/2020 02:32:57 PM,Agree,Agree
16583,2021-03-25,IL,1229898,1229898.0,0.0,2190,0.0,23442,21171.0,2271.0,34,-1.0,03/26/2021 02:14:54 PM,Agree,Agree
16584,2020-03-11,RI,14,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
16585,2021-02-08,MD,365529,,,976,0.0,7413,7234.0,179.0,41,0.0,02/09/2021 03:24:29 PM,,Agree
16586,2020-02-28,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
16587,2020-07-28,NV,45151,,,1096,-9.0,785,,,20,0.0,07/29/2020 02:34:46 PM,,
16588,2020-08-23,ME,4356,3910.0,446.0,21,1.0,131,130.0,1.0,0,0.0,08/24/2020 01:54:34 PM,Agree,Agree
16589,2021-01-22,NE,186255,,,909,0.0,1878,,,10,0.0,01/23/2021 02:50:13 PM,Not agree,Not agree
16590,2020-03-27,CA,4730,,,953,,107,,,43,,03/26/2020 04:22:39 PM,Not agree,Not agree
16591,2020-10-20,SC,166578,158641.0,7937.0,946,141.0,3810,,,21,3.0,04/21/2021 01:23:00 PM,Agree,Not agree
16592,2021-04-10,LA,448838,,,0,0.0,10216,9353.0,863.0,0,0.0,04/11/2021 01:50:11 PM,Not agree,Agree
16593,2021-03-14,CT,290577,270354.0,20223.0,0,0.0,7765,6384.0,1381.0,0,0.0,03/15/2021 02:03:45 PM,Agree,Agree
16594,2020-09-20,MT,10427,10427.0,0.0,127,0.0,159,159.0,0.0,2,0.0,09/21/2020 01:47:41 PM,Agree,Agree
16595,2020-08-16,AZ,193537,192062.0,1475.0,883,32.0,4506,4252.0,254.0,14,0.0,08/17/2020 02:26:31 PM,Agree,Agree
16596,2020-07-13,AL,55590,54812.0,778.0,2003,99.0,1124,1096.0,28.0,3,0.0,07/14/2020 03:13:07 PM,Agree,Agree
16597,2020-02-09,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16598,2020-11-05,ME,7444,6565.0,879.0,184,36.0,150,149.0,1.0,0,0.0,11/06/2020 03:33:41 PM,Agree,Agree
16599,2021-03-20,VI,2852,,,4,0.0,25,,,0,0.0,03/21/2021 01:54:01 PM,,
16600,2020-02-14,AL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16601,2021-01-18,WA,289939,,,0,0.0,3903,,,0,0.0,01/19/2021 02:37:00 PM,,
16602,2020-04-18,NH,1342,,,55,,38,,,1,,04/18/2020 04:22:39 PM,Not agree,Not agree
16603,2020-04-25,NC,8623,8623.0,0.0,571,0.0,289,289.0,0.0,20,0.0,02/19/2021 01:38:31 PM,Agree,Agree
16604,2020-07-04,ME,3397,3012.0,385.0,0,0.0,107,107.0,0.0,0,-1.0,07/05/2020 03:00:14 PM,Agree,Agree
16605,2020-04-01,RI,682,,,103,,12,,,1,,03/31/2020 04:22:39 PM,Not agree,
16606,2021-03-12,VA,593562,467237.0,126325.0,1347,441.0,9985,8352.0,1633.0,23,-2.0,03/13/2021 03:19:19 PM,Agree,Agree
16607,2020-05-23,MI,54365,54365.0,0.0,452,0.0,5223,5223.0,0.0,65,0.0,05/24/2020 02:15:55 PM,Agree,Agree
16608,2020-04-04,ME,456,,,24,,10,,,1,,04/03/2020 04:22:39 PM,Agree,Agree
16609,2020-07-08,MI,74551,67237.0,7314.0,651,41.0,6262,6015.0,247.0,11,1.0,07/09/2020 03:14:15 PM,Agree,Agree
16610,2021-01-31,CT,250023,234814.0,15209.0,0,0.0,7046,5741.0,1305.0,0,0.0,02/01/2021 02:50:29 PM,Agree,Agree
16611,2020-12-21,IL,905069,905069.0,0.0,4699,0.0,16527,15299.0,1228.0,120,23.0,12/22/2020 02:35:48 PM,Agree,Agree
16612,2020-11-06,WI,269982,256065.0,13917.0,6411,270.0,2333,2256.0,77.0,64,2.0,11/07/2020 02:45:17 PM,Agree,Agree
16613,2020-05-19,MT,478,478.0,0.0,8,0.0,16,16.0,0.0,0,0.0,05/20/2020 03:28:26 PM,Agree,Agree
16614,2020-08-21,CT,51519,49477.0,2042.0,87,12.0,4460,3574.0,886.0,2,0.0,08/22/2020 02:21:09 PM,Agree,Agree
16615,2020-03-12,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16616,2020-07-26,MN,51803,,,1512,0.0,1616,1576.0,40.0,5,0.0,07/27/2020 02:16:42 PM,,Agree
16617,2020-08-07,NH,6779,,,37,0.0,419,,,0,0.0,08/08/2020 02:58:44 PM,Not agree,Not agree
16618,2021-03-08,LA,434289,,,504,175.0,9758,9044.0,714.0,10,-1.0,03/09/2021 02:47:41 PM,Not agree,Agree
16619,2021-01-01,OR,113909,112189.0,1720.0,0,0.0,1477,1462.0,15.0,0,0.0,01/02/2021 02:50:51 PM,Agree,Agree
16620,2020-02-07,OR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16621,2020-12-12,KY,220660,180633.0,40027.0,3540,954.0,2192,2067.0,125.0,24,9.0,12/13/2020 02:31:19 PM,Agree,Agree
16622,2020-07-20,ND,5207,5207.0,0.0,81,0.0,94,,,1,0.0,07/21/2020 02:50:17 PM,Agree,Not agree
16623,2020-05-19,RI,13361,,,208,0.0,683,,,11,0.0,05/20/2020 03:28:26 PM,Not agree,
16624,2020-09-01,VI,1143,,,4,0.0,15,,,0,0.0,09/02/2020 01:49:48 PM,,
16625,2020-11-16,NC,314207,299061.0,15146.0,1972,95.0,4814,4704.0,110.0,8,0.0,11/17/2020 02:52:47 PM,Agree,Agree
16626,2021-02-14,KY,388798,300366.0,88432.0,1708,660.0,4282,3893.0,389.0,10,1.0,02/15/2021 02:46:24 PM,Agree,Agree
16627,2020-05-30,RI,14871,,,109,0.0,824,,,12,0.0,05/31/2020 02:43:17 PM,Not agree,
16628,2020-04-06,NJ,41090,,,3585,,1003,,,86,,04/05/2020 04:22:39 PM,Agree,Agree
16629,2020-01-25,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16630,2020-11-21,MI,329021,302705.0,26316.0,7840,312.0,8875,8478.0,397.0,101,0.0,11/22/2020 03:02:23 PM,Agree,Agree
16631,2020-03-24,IL,1535,,,250,,16,,,4,,03/26/2020 04:22:39 PM,Agree,Agree
16632,2020-09-02,MO,94491,,,1786,68.0,1542,,,4,0.0,09/04/2020 12:00:00 AM,Not agree,Not agree
16633,2020-03-18,IL,288,,,128,,1,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16634,2020-07-20,OR,14847,14847.0,0.0,268,0.0,262,262.0,0.0,2,0.0,07/21/2020 02:50:17 PM,Agree,Agree
16635,2020-02-09,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
16636,2020-10-03,MT,14561,14561.0,0.0,278,0.0,186,186.0,0.0,0,0.0,10/04/2020 01:35:23 PM,Agree,Agree
16637,2020-08-19,NC,149893,147942.0,1951.0,1218,58.0,2431,2427.0,4.0,35,0.0,02/19/2021 01:38:31 PM,Agree,Agree
16638,2021-02-28,CA,3475562,,,4685,0.0,51979,,,158,0.0,03/01/2021 03:21:38 PM,Not agree,Not agree
16639,2020-10-20,OR,40136,38416.0,1720.0,342,0.0,633,618.0,15.0,5,0.0,10/21/2020 01:34:31 PM,Agree,Agree
16640,2020-04-14,GU,135,,,0,,5,,,0,,04/13/2020 04:22:39 PM,Not agree,Not agree
16641,2020-12-09,ID,116203,97450.0,18753.0,2298,391.0,1103,1006.0,97.0,29,5.0,12/10/2020 02:50:16 PM,Agree,Agree
16642,2021-03-12,NH,78074,,,310,125.0,1195,,,4,1.0,03/13/2021 03:19:19 PM,Not agree,Not agree
16643,2020-10-19,IL,350748,347161.0,3587.0,3113,0.0,9496,9236.0,260.0,22,0.0,10/20/2020 02:59:27 PM,Agree,Agree
16644,2020-08-04,NC,129278,128161.0,1117.0,1694,65.0,2010,2007.0,3.0,28,1.0,02/19/2021 01:38:31 PM,Agree,Agree
16645,2021-01-03,ND,93240,90096.0,3144.0,199,58.0,1312,,,2,0.0,01/04/2021 02:55:45 PM,Agree,Not agree
16646,2020-03-07,NV,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,,
16647,2020-09-12,MI,123058,111524.0,11534.0,807,115.0,6911,6591.0,320.0,11,-2.0,09/13/2020 04:17:15 PM,Agree,Agree
16648,2020-04-30,VI,66,,,0,0.0,4,,,0,0.0,05/01/2020 09:00:19 PM,,
16649,2020-12-23,MD,260728,,,2866,0.0,5627,5462.0,165.0,59,-1.0,12/24/2020 02:31:20 PM,,Agree
16650,2020-07-30,MI,89781,80887.0,8894.0,807,92.0,6443,6191.0,252.0,21,2.0,07/31/2020 02:35:06 PM,Agree,Agree
16651,2020-10-02,MT,14283,14283.0,0.0,459,0.0,186,186.0,0.0,3,0.0,10/03/2020 01:39:53 PM,Agree,Agree
16652,2020-03-22,RI,117,,,25,,1,,,0,,03/26/2020 04:22:39 PM,Not agree,
16653,2021-04-01,LA,445469,,,536,202.0,10161,9308.0,853.0,20,5.0,04/02/2021 01:56:15 PM,Not agree,Agree
16654,2021-03-04,RI,128114,,,381,0.0,2555,,,2,0.0,03/05/2021 04:11:33 PM,Not agree,
16655,2020-02-02,MT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16656,2020-01-29,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16657,2020-07-18,VI,283,,,0,0.0,6,,,0,0.0,07/19/2020 03:05:47 PM,,
16658,2021-01-29,KY,358478,281086.0,77392.0,2601,855.0,3668,3351.0,317.0,57,17.0,01/30/2021 02:43:11 PM,Agree,Agree
16659,2020-03-29,WI,989,,,0,,13,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
16660,2020-05-05,MS,8422,8401.0,21.0,215,21.0,374,374.0,0.0,32,0.0,05/06/2020 04:23:08 PM,Agree,Agree
16661,2020-07-01,IN,45952,,,358,0.0,2650,2456.0,194.0,10,2.0,07/02/2020 03:10:03 PM,Not agree,Agree
16662,2020-03-24,IN,365,,,106,,12,,,5,,03/26/2020 04:22:39 PM,Not agree,Agree
16663,2020-05-03,NV,5426,,,115,0.0,262,,,5,0.0,05/04/2020 10:49:24 PM,,
16664,2020-03-07,DC,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,,
16665,2020-05-07,MN,10088,,,1509,0.0,534,534.0,0.0,49,0.0,05/08/2020 09:26:08 PM,,Agree
16666,2020-03-11,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16667,2020-09-17,DC,14790,,,47,0.0,619,,,2,0.0,09/18/2020 01:48:37 PM,,
16668,2021-03-12,NJ,830681,736065.0,94616.0,4049,544.0,23854,21380.0,2474.0,40,0.0,03/13/2021 03:19:19 PM,Agree,Agree
16669,2020-09-06,AZ,205766,203969.0,1797.0,250,3.0,5221,4947.0,274.0,14,0.0,09/07/2020 01:37:36 PM,Agree,Agree
16670,2021-03-04,ME,45452,35636.0,9816.0,225,96.0,704,681.0,23.0,-1,0.0,03/05/2021 04:11:33 PM,Agree,Agree
16671,2021-04-24,DE,102927,96112.0,6815.0,334,52.0,1615,1474.0,141.0,6,0.0,04/25/2021 01:42:01 PM,Agree,Agree
16672,2020-09-05,KY,51677,46846.0,4831.0,0,0.0,987,978.0,9.0,0,0.0,09/06/2020 02:09:04 PM,Agree,Agree
16673,2021-02-03,ND,98034,93546.0,4488.0,98,20.0,1422,,,0,0.0,02/04/2021 02:53:58 PM,Agree,Not agree
16674,2020-12-07,MT,68591,68591.0,0.0,716,0.0,742,742.0,0.0,6,0.0,12/08/2020 02:59:49 PM,Agree,Agree
16675,2020-09-28,DE,20531,19465.0,1066.0,142,11.0,635,558.0,77.0,1,0.0,09/29/2020 01:50:42 PM,Agree,Agree
16676,2020-04-23,IL,36934,36934.0,0.0,1826,0.0,1688,1688.0,0.0,123,0.0,05/25/2020 03:38:40 PM,Agree,Agree
16677,2020-02-02,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
16678,2020-04-11,ND,293,,,15,,7,,,1,,04/10/2020 04:22:39 PM,Agree,Not agree
16679,2020-01-24,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16680,2020-09-28,VT,1745,,,3,0.0,58,,,0,0.0,09/29/2020 01:50:42 PM,Not agree,Not agree
16681,2020-02-18,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16682,2020-10-08,WI,149467,141830.0,7637.0,3274,142.0,1435,1424.0,11.0,9,0.0,10/09/2020 01:43:36 PM,Agree,Agree
16683,2020-11-20,WY,27129,23347.0,3782.0,960,102.0,176,176.0,0.0,0,0.0,11/21/2020 02:59:41 PM,Agree,Agree
16684,2021-03-18,AL,510048,397477.0,112571.0,572,92.0,10391,8191.0,2200.0,28,3.0,03/19/2021 02:25:43 PM,Agree,Agree
16685,2020-07-21,MI,83059,74725.0,8334.0,664,91.0,6382,6135.0,247.0,9,0.0,07/22/2020 02:51:28 PM,Agree,Agree
16686,2020-12-30,IL,955380,955380.0,0.0,7374,0.0,17811,16357.0,1454.0,215,37.0,12/31/2020 02:55:07 PM,Agree,Agree
16687,2020-09-03,ME,4632,4164.0,468.0,15,-4.0,134,133.0,1.0,1,0.0,09/04/2020 01:36:16 PM,Agree,Agree
16688,2021-02-12,CT,267337,250915.0,16422.0,838,54.0,7381,6049.0,1332.0,27,3.0,02/13/2021 02:50:08 PM,Agree,Agree
16689,2020-09-01,IL,238217,236515.0,1702.0,1492,0.0,8273,8064.0,209.0,38,0.0,09/02/2020 01:49:48 PM,Agree,Agree
16690,2020-10-08,ME,5666,5075.0,591.0,27,0.0,143,142.0,1.0,1,0.0,10/09/2020 01:43:36 PM,Agree,Agree
16691,2020-06-17,DC,9847,,,29,0.0,523,,,3,0.0,06/18/2020 05:16:14 PM,,
16692,2021-02-08,WA,323214,,,558,42.0,4451,,,2,0.0,02/09/2021 03:24:29 PM,,
16693,2020-10-28,NV,97479,,,574,0.0,1766,,,10,0.0,10/29/2020 02:11:33 PM,,
16694,2020-12-17,RI,77925,,,396,0.0,1720,,,17,0.0,12/18/2020 02:45:01 PM,Not agree,
16695,2021-01-22,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,01/23/2021 02:50:13 PM,Agree,Agree
16696,2020-09-04,SC,128241,124917.0,3324.0,1574,90.0,2999,,,25,1.0,04/21/2021 01:23:00 PM,Agree,Not agree
16697,2020-12-14,NJ,445605,,,5536,738.0,17775,15907.0,1868.0,24,0.0,12/14/2020 12:00:00 AM,Not agree,Agree
16698,2020-04-04,ID,1077,,,64,,10,,,0,,04/03/2020 04:22:39 PM,Agree,Agree
16699,2020-04-10,LA,19253,,,970,,755,,,53,,04/09/2020 04:22:39 PM,Not agree,Agree
16700,2021-03-02,ME,45091,35411.0,9680.0,146,46.0,705,682.0,23.0,2,0.0,03/03/2021 03:20:17 PM,Agree,Agree
